商品ID,用处（策划看）,商品名备注,商品类型,类型对应,货币1,货币2,道具消耗id,道具消耗数量,价格1,价格2,现价1,现价2,限购类型,限购数量,限售数量,可见等级,可购买等级下限,可购买等级上限,价格上涨浮动,价格下降浮动,价格上限,价格下限,出售类型,商品描述
1068,商会宝石-8级,8级黑宝石,1,35069,1,,,,10240000,,10240000,,1,99,99,1,1,300,199680,256000,1.5,0.6,1, <T t='效果：速度 +24' c='fffff2df'/><B/><T t='镶嵌：腰带、鞋子' c='fffff2df'/><B/><T t='稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1069,商会宝石-8级,8级昆仑玉,1,35070,1,,,,10240000,,10240000,,1,99,99,1,1,300,199680,256000,1.5,0.6,1, <T t='效果：治疗强度 +24' c='fffff2df'/><B/><T t='镶嵌：武器、衣甲' c='fffff2df'/><B/><T t='传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1070,商会宝石-8级,8级红纹石,1,35071,1,,,,10240000,,10240000,,1,99,99,1,1,300,199680,256000,1.5,0.6,1, <T t='效果：控制命中 +18' c='fffff2df'/><B/><T t='镶嵌：武器' c='fffff2df'/><B/><T t='神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1071,商会宝石-8级,8级神秘石,1,35072,1,,,,10240000,,10240000,,1,99,99,1,1,300,199680,256000,1.5,0.6,1, <T t='效果：控制抗性 +12' c='fffff2df'/><B/><T t='镶嵌：腰带、鞋子' c='fffff2df'/><B/><T t='神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1072,商会宝石-9级,9级光芒石,1,35073,1,,,,20480000,,20480000,,1,99,99,1,1,300,399360,512000,1.5,0.6,1, <T t='效果：生命 +120' c='fffff2df'/><B/><T t='镶嵌：衣甲、腰带' c='fffff2df'/><B/><T t='稀有而名贵的宝石，因像血液凝聚而成闻名，镶嵌在衣甲或腰带上提高生命。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1073,商会宝石-9级,9级太阳石,1,35074,1,,,,20480000,,20480000,,1,99,99,1,1,300,399360,512000,1.5,0.6,1, <T t='效果：物理攻击 +24' c='fffff2df'/><B/><T t='镶嵌：武器、头盔' c='fffff2df'/><B/><T t='世间最为锋利的宝石，镶嵌在武器或头上提高物理攻击力。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1074,商会宝石-9级,9级月亮石,1,35075,1,,,,20480000,,20480000,,1,99,99,1,1,300,399360,512000,1.5,0.6,1, <T t='效果：物理防御 +36' c='fffff2df'/><B/><T t='镶嵌：衣甲、头盔' c='fffff2df'/><B/><T t='传说是远古神龙的化石，质地坚硬，镶嵌在头上或衣甲上提高物理防御力。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1075,商会宝石-9级,9级舍利子,1,35076,1,,,,20480000,,20480000,,1,99,99,1,1,300,399360,512000,1.5,0.6,1, <T t='效果：法术攻击 +18' c='fffff2df'/><B/><T t='镶嵌：武器、项链' c='fffff2df'/><B/><T t='蓝色的月亮石，犹如月亮般明亮，镶嵌在武器或项链上提高法术攻击。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1076,商会宝石-9级,9级翡翠石,1,35077,1,,,,20480000,,20480000,,1,99,99,1,1,300,399360,512000,1.5,0.6,1, <T t='效果：法术防御 +24' c='fffff2df'/><B/><T t='镶嵌：衣甲、项链' c='fffff2df'/><B/><T t='可以静心凝神的神奇宝石，产自北方，镶嵌在衣甲或项链上提高法术防御。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1077,商会宝石-9级,9级黑宝石,1,35078,1,,,,20480000,,20480000,,1,99,99,1,1,300,399360,512000,1.5,0.6,1, <T t='效果：速度 +24' c='fffff2df'/><B/><T t='镶嵌：腰带、鞋子' c='fffff2df'/><B/><T t='稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1078,商会宝石-9级,9级昆仑玉,1,35079,1,,,,20480000,,20480000,,1,99,99,1,1,300,399360,512000,1.5,0.6,1, <T t='效果：治疗强度 +24' c='fffff2df'/><B/><T t='镶嵌：武器、衣甲' c='fffff2df'/><B/><T t='传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1079,商会宝石-9级,9级红纹石,1,35080,1,,,,20480000,,20480000,,1,99,99,1,1,300,399360,512000,1.5,0.6,1, <T t='效果：控制命中 +18' c='fffff2df'/><B/><T t='镶嵌：武器' c='fffff2df'/><B/><T t='神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1080,商会宝石-9级,9级神秘石,1,35081,1,,,,20480000,,20480000,,1,99,99,1,1,300,399360,512000,1.5,0.6,1, <T t='效果：控制抗性 +12' c='fffff2df'/><B/><T t='镶嵌：腰带、鞋子' c='fffff2df'/><B/><T t='神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1081,商会宝石-10级,10级光芒石,1,35082,1,,,,40960000,,40960000,,1,99,99,1,1,300,798720,1024000,1.5,0.6,1, <T t='效果：生命 +120' c='fffff2df'/><B/><T t='镶嵌：衣甲、腰带' c='fffff2df'/><B/><T t='稀有而名贵的宝石，因像血液凝聚而成闻名，镶嵌在衣甲或腰带上提高生命。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1082,商会宝石-10级,10级太阳石,1,35083,1,,,,40960000,,40960000,,1,99,99,1,1,300,798720,1024000,1.5,0.6,1, <T t='效果：物理攻击 +24' c='fffff2df'/><B/><T t='镶嵌：武器、头盔' c='fffff2df'/><B/><T t='世间最为锋利的宝石，镶嵌在武器或头上提高物理攻击力。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1083,商会宝石-10级,10级月亮石,1,35084,1,,,,40960000,,40960000,,1,99,99,1,1,300,798720,1024000,1.5,0.6,1, <T t='效果：物理防御 +36' c='fffff2df'/><B/><T t='镶嵌：衣甲、头盔' c='fffff2df'/><B/><T t='传说是远古神龙的化石，质地坚硬，镶嵌在头上或衣甲上提高物理防御力。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1084,商会宝石-10级,10级舍利子,1,35085,1,,,,40960000,,40960000,,1,99,99,1,1,300,798720,1024000,1.5,0.6,1, <T t='效果：法术攻击 +18' c='fffff2df'/><B/><T t='镶嵌：武器、项链' c='fffff2df'/><B/><T t='蓝色的月亮石，犹如月亮般明亮，镶嵌在武器或项链上提高法术攻击。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1085,商会宝石-10级,10级翡翠石,1,35086,1,,,,40960000,,40960000,,1,99,99,1,1,300,798720,1024000,1.5,0.6,1, <T t='效果：法术防御 +24' c='fffff2df'/><B/><T t='镶嵌：衣甲、项链' c='fffff2df'/><B/><T t='可以静心凝神的神奇宝石，产自北方，镶嵌在衣甲或项链上提高法术防御。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1086,商会宝石-10级,10级黑宝石,1,35087,1,,,,40960000,,40960000,,1,99,99,1,1,300,798720,1024000,1.5,0.6,1, <T t='效果：速度 +24' c='fffff2df'/><B/><T t='镶嵌：腰带、鞋子' c='fffff2df'/><B/><T t='稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1087,商会宝石-10级,10级昆仑玉,1,35088,1,,,,40960000,,40960000,,1,99,99,1,1,300,798720,1024000,1.5,0.6,1, <T t='效果：治疗强度 +24' c='fffff2df'/><B/><T t='镶嵌：武器、衣甲' c='fffff2df'/><B/><T t='传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1088,商会宝石-10级,10级红纹石,1,35089,1,,,,40960000,,40960000,,1,99,99,1,1,300,798720,1024000,1.5,0.6,1, <T t='效果：控制命中 +18' c='fffff2df'/><B/><T t='镶嵌：武器' c='fffff2df'/><B/><T t='神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1089,商会宝石-10级,10级神秘石,1,35090,1,,,,40960000,,40960000,,1,99,99,1,1,300,798720,1024000,1.5,0.6,1, <T t='效果：控制抗性 +12' c='fffff2df'/><B/><T t='镶嵌：腰带、鞋子' c='fffff2df'/><B/><T t='神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。2个低阶宝石可以合成1个高阶宝石。' c='fffff2df'/>
1101,商会-百炼精铁,40级百炼精铁,1,341104,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1, <T t='等级：120' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1102,商会-百炼精铁,50级百炼精铁,1,341105,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1, <T t='等级：130' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1103,商会-百炼精铁,60级百炼精铁,1,341106,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1, <T t='等级：140' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1104,商会-百炼精铁,70级百炼精铁,1,341107,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1250,商会-百炼精铁,80级百炼精铁,1,341108,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1105,商会用-制造书,40级制造书•剑,1,350400,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1106,商会用-制造书,50级制造书•剑,1,350500,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1107,商会用-制造书,60级制造书•剑,1,350600,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1108,商会用-制造书,70级制造书•剑,1,350700,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1251,商会用-制造书,80级制造书•剑,1,350800,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1109,商会用-制造书,40级制造书•枪,1,350401,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1110,商会用-制造书,50级制造书•枪,1,350501,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1111,商会用-制造书,60级制造书•枪,1,350601,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1112,商会用-制造书,70级制造书•枪,1,350701,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1252,商会用-制造书,80级制造书•枪,1,350801,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1113,商会用-制造书,40级制造书•斧钺,1,350402,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1114,商会用-制造书,50级制造书•斧钺,1,350502,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1115,商会用-制造书,60级制造书•斧钺,1,350602,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1116,商会用-制造书,70级制造书•斧钺,1,350702,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1253,商会用-制造书,80级制造书•斧钺,1,350802,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1117,商会用-制造书,40级制造书•扇,1,350403,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1118,商会用-制造书,50级制造书•扇,1,350503,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1119,商会用-制造书,60级制造书•扇,1,350603,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1120,商会用-制造书,70级制造书•扇,1,350703,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1254,商会用-制造书,80级制造书•扇,1,350803,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1121,商会用-制造书,40级制造书•魔棒,1,350404,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1122,商会用-制造书,50级制造书•魔棒,1,350504,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1123,商会用-制造书,60级制造书•魔棒,1,350604,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1124,商会用-制造书,70级制造书•魔棒,1,350704,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1255,商会用-制造书,80级制造书•魔棒,1,350405,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1125,商会用-制造书,40级制造书•爪刺,1,350405,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1126,商会用-制造书,50级制造书•爪刺,1,350505,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1127,商会用-制造书,60级制造书•爪刺,1,350605,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1128,商会用-制造书,70级制造书•爪刺,1,350705,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1256,商会用-制造书,80级制造书•爪刺,1,350805,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1129,商会用-制造书,40级制造书•锤,1,350406,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1130,商会用-制造书,50级制造书•锤,1,350506,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1131,商会用-制造书,60级制造书•锤,1,350606,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1132,商会用-制造书,70级制造书•锤,1,350706,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1257,商会用-制造书,80级制造书•锤,1,350806,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1133,商会用-制造书,40级制造书•鞭,1,350407,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1134,商会用-制造书,50级制造书•鞭,1,350507,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1135,商会用-制造书,60级制造书•鞭,1,350607,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1136,商会用-制造书,70级制造书•鞭,1,350707,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1258,商会用-制造书,80级制造书•鞭,1,350807,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1137,商会用-制造书,40级制造书•圆环,1,350408,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1138,商会用-制造书,50级制造书•圆环,1,350508,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1139,商会用-制造书,60级制造书•圆环,1,350608,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1140,商会用-制造书,70级制造书•圆环,1,350708,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1259,商会用-制造书,80级制造书•圆环,1,350808,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1141,商会用-制造书,40级制造书•弓,1,350409,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1142,商会用-制造书,50级制造书•弓,1,350509,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1143,商会用-制造书,60级制造书•弓,1,350609,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1144,商会用-制造书,70级制造书•弓,1,350709,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1260,商会用-制造书,80级制造书•弓,1,350809,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1145,商会用-制造书,40级制造书•飘带,1,350410,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1146,商会用-制造书,50级制造书•飘带,1,350510,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1147,商会用-制造书,60级制造书•飘带,1,350610,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1148,商会用-制造书,70级制造书•飘带,1,350710,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1261,商会用-制造书,80级制造书•飘带,1,350810,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1149,商会用-制造书,40级制造书•宝珠,1,350411,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1150,商会用-制造书,50级制造书•宝珠,1,350511,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1151,商会用-制造书,60级制造书•宝珠,1,350611,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1152,商会用-制造书,70级制造书•宝珠,1,350711,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1262,商会用-制造书,80级制造书•宝珠,1,350811,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1153,商会用-制造书,40级制造书•长刀,1,350412,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1154,商会用-制造书,50级制造书•长刀,1,350512,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1155,商会用-制造书,60级制造书•长刀,1,350612,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1156,商会用-制造书,70级制造书•长刀,1,350712,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1263,商会用-制造书,80级制造书•长刀,1,350812,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1157,商会用-制造书,40级制造书•双剑,1,350413,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1158,商会用-制造书,50级制造书•双剑,1,350513,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1159,商会用-制造书,60级制造书•双剑,1,350613,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1160,商会用-制造书,70级制造书•双剑,1,350713,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1264,商会用-制造书,80级制造书•双剑,1,350813,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1161,商会用-制造书,40级制造书•降魔杵,1,350414,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1162,商会用-制造书,50级制造书•降魔杵,1,350514,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1163,商会用-制造书,60级制造书•降魔杵,1,350614,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1164,商会用-制造书,70级制造书•降魔杵,1,350714,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1265,商会用-制造书,80级制造书•降魔杵,1,350814,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1165,商会用-制造书,40级制造书•法杖,1,350415,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1166,商会用-制造书,50级制造书•法杖,1,350515,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1167,商会用-制造书,60级制造书•法杖,1,350615,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1168,商会用-制造书,70级制造书•法杖,1,350715,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1266,商会用-制造书,80级制造书•法杖,1,350815,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1169,商会用-制造书,40级制造书•弯刀,1,350416,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1170,商会用-制造书,50级制造书•弯刀,1,350516,1,,,,180000,,180000,,1,9999,9999,1,1,300,3510,4500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1171,商会用-制造书,60级制造书•弯刀,1,350616,1,,,,300000,,300000,,1,9999,9999,1,1,300,5850,7500,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1172,商会用-制造书,70级制造书•弯刀,1,350716,1,,,,650000,,650000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
1267,商会用-制造书,80级制造书•弯刀,1,350816,1,,,,1350000,,1350000,,1,9999,9999,1,1,300,11700,15000,3,0.6,1, <T t='等级：150' c='fffff2df'/><B/><T t='幽幽寒光，打造装备用的基础材料。' c='fffff2df'/>
1173,商会用-制造书,40级制造书•男衣,1,350417,1,,,,36000,,36000,,1,9999,9999,1,1,300,702,900,3,0.6,1,记录（武器类）打造方法的图纸，可以和精铁一起打造装备。
