"id","活动类型","备注","任务类型","类型下组id","后置任务","接任务npcid","任务栏任务名称","任务名称","任务目的","任务描述","追踪显示任务名","追踪描述","寻路跳转","是否自动完成","提交任务NPC","是否可任性","公会求助","世界求助","任务栏任务名称（交）","任务名称（交）","任务目的（交）","任务描述（交）","追踪显示任务名（交）","追踪描述（交）","接任务对话","目标NPC对话","交任务对话","任务完成后提示","奖励","匹配奖励方式","分级奖励","任务难度"
"1030008","1030000","抓鬼任务8","7","21","","161501","捉鬼任务","捉鬼($Number$/$Number1$)","<T t=""捉拿"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T>","<T t=""帮钟馗捉拿"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""不要让它在外面胡作非为"" c=""ff8c5e2a""></T>","捉鬼($Number$/$Number1$)","<T t=""前往"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""捉拿"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""。"" c=""fffff2df""></T>","1","1","","0","","","捉鬼任务","捉鬼($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","捉鬼($Number$/$Number1$)","<T t=""前往"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""。"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1030009","1030000","抓鬼任务9","7","22","","161501","捉鬼任务","捉鬼($Number$/$Number1$)","<T t=""捉拿"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T>","<T t=""帮钟馗捉拿"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""不要让它在外面胡作非为"" c=""ff8c5e2a""></T>","捉鬼($Number$/$Number1$)","<T t=""前往"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""捉拿"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""。"" c=""fffff2df""></T>","1","1","","0","","","捉鬼任务","捉鬼($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","捉鬼($Number$/$Number1$)","<T t=""前往"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""。"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1030010","1030000","抓鬼任务10","7","23","","161501","捉鬼任务","捉鬼($Number$/$Number1$)","<T t=""捉拿"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T>","<T t=""帮钟馗捉拿"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""不要让它在外面胡作非为"" c=""ff8c5e2a""></T>","捉鬼($Number$/$Number1$)","<T t=""前往"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""捉拿"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""。"" c=""fffff2df""></T>","1","1","","0","","","捉鬼任务","捉鬼($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","捉鬼($Number$/$Number1$)","<T t=""前往"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""。"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1030011","1030000","鬼王-后续加入","7","24","","161501","捉鬼任务","捉鬼($Number$/$Number1$)","<T t=""捉拿"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T>","<T t=""帮钟馗捉拿"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""不要让它在外面胡作非为"" c=""ff8c5e2a""></T>","捉鬼($Number$/$Number1$)","<T t=""捉拿"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""不要让它在外面胡作非为，吓到小朋友就不好了。"" c=""fffff2df""></T>","1","1","","0","","","捉鬼任务","捉鬼($Number$/$Number1$)","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T>","<T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""让他知道什么叫法网恢恢疏而不漏"" c=""ff5f3e22""></T>","捉鬼($Number$/$Number1$)","<T t=""前往"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""捉拿"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""。"" c=""ff5f3e22""></T>","10","","","","","","","1"
"1050001","1050000","平定安邦","8","1","","0","平定安邦","平定安邦","<T t=""组队击杀"" c=""ff8c5e2a""></T><T t=""（$Number$/$Number1$）"" c=""FF02972C""></T><T t=""怪物"" c=""ff8c5e2a""></T>","<T t=""与好友组队在任意战斗中击杀"" c=""ff8c5e2a""></T><T t=""（$Number$/$Number1$）"" c=""FF02972C""></T><T t=""怪物"" c=""ff5f3e22""></T><T t=""。"" c=""ff8c5e2a""></T>","平定安邦","<T t=""与好友组队下随意战斗中击杀"" c=""fffff2df""></T><T t=""（$Number$/$Number1$）"" c=""ff00ff00""></T><T t=""怪物"" c=""fffff2df""></T>","1","1","","0","","","好友试炼","好友试炼","<T t=""与好友组队在任意战斗中击杀"" c=""ff5f3e22""></T><T t=""（$Number$/$Number1$）"" c=""ff005b0f""></T><T t=""怪物"" c=""ff5f3e22""></T>","<T t=""与好友组队在任意战斗中击杀"" c=""ff5f3e22""></T><T t=""（$Number$/$Number1$）"" c=""ff005b0f""></T><T t=""怪物"" c=""ff5f3e22""></T><T t=""真正的勇士，从来都是用战绩说话"" c=""ff5f3e22""></T>","好友试炼","<T t=""与好友组队在任意战斗中击杀"" c=""ff5f3e22""></T><T t=""（$Number$/$Number1$）"" c=""ff005b0f""></T><T t=""怪物"" c=""ff5f3e22""></T>","11","","","150543","","","","1"
"1060001","1060000","帮派青龙任务-收集1级宝石","4","47","","161301","帮派任务","帮派•物资($Number$/$Number1$)","<T t=""寻找一颗"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T>","<T t=""寻找一颗"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t=""。"" c=""ff8c5e2a""></T>","帮派•物资($Number$/$Number1$)","<T t=""寻找一颗"" c=""fffff2df""></T><T t=""$ItemName$"" c=""ff00ff00""></T><T t=""交给青龙总管"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T>","1","1","11@161301,12@161301,13@161301,14@161301,15@161301,16@161301,17@161301,18@161301,19@161301,21@161301,24@161301,25@161301,22@161301","0","","","帮派•物资($Number$/$Number1$)","帮派•物资($Number$/$Number1$)","<T t=""去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""沉鱼让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""亮晶晶的石头什么的最有爱了"" c=""ff5f3e22""></T>","沉鱼-物资($Number$/$Number1$)","<T t=""沉鱼让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T>","7","","27","193124","5611","","","1"
"1060002","1060000","帮派青龙任务-收集40级精铁","4","48","","161301","帮派任务","帮派•物资($Number$/$Number1$)","<T t=""去寻个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T>","<T t=""前去寻找"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t=""。"" c=""ff8c5e2a""></T>","帮派•物资($Number$/$Number1$)","<T t=""寻找一块"" c=""fffff2df""></T><T t=""40级$ItemName$"" c=""ff00ff00""></T><T t=""交给青龙总管"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T>","1","1","11@161301,12@161301,13@161301,14@161301,15@161301,16@161301,17@161301,18@161301,19@161301,21@161301,24@161301,25@161301,22@161301","0","","","帮派•物资($Number$/$Number1$)","帮派•物资($Number$/$Number1$)","<T t=""去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""闭月让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""上交高于$Number4$品质，可以获得额外奖励"" c=""ff005b0f""></T><T t=""兵马未动粮草先行，这是要和谁开战吗？"" c=""ff5f3e22""></T>","闭月-粮草($Number$/$Number1$)","<T t=""闭月让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""上交高于$Number4$品质，可以获得额外奖励"" c=""ff005b0f""></T>","7","","27","193124","5612","","","1"
"1060003","1060000","帮派青龙任务-收集50级精铁","4","49","","161301","帮派任务","帮派•物资($Number$/$Number1$)","<T t=""去寻个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T>","<T t=""前去寻找"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t=""。"" c=""ff8c5e2a""></T>","帮派•物资($Number$/$Number1$)","<T t=""寻找一块"" c=""fffff2df""></T><T t=""50级$ItemName$"" c=""ff00ff00""></T><T t=""交给青龙总管"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T>","1","1","11@161301,12@161301,13@161301,14@161301,15@161301,16@161301,17@161301,18@161301,19@161301,21@161301,24@161301,25@161301,22@161301","0","","","帮派•物资($Number$/$Number1$)","帮派•物资($Number$/$Number1$)","<T t=""去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""闭月让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""上交高于$Number4$品质，可以获得额外奖励"" c=""ff005b0f""></T><T t=""兵马未动粮草先行，这是要和谁开战吗？"" c=""ff5f3e22""></T>","闭月-粮草($Number$/$Number1$)","<T t=""闭月让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""上交高于$Number4$品质，可以获得额外奖励"" c=""ff005b0f""></T>","7","","27","193124","5613","","","1"
"1060004","1060000","帮派青龙任务-收集40级环装","4","50","","161301","帮派任务","帮派•物资($Number$/$Number1$)","<T t=""去寻个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T>","<T t=""前去寻找"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t=""。"" c=""ff8c5e2a""></T>","帮派•物资($Number$/$Number1$)","<T t=""寻找一件"" c=""fffff2df""></T><T t=""$ItemName$"" c=""ff00ff00""></T><T t=""交给青龙总管"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T>","1","1","11@161301,12@161301,13@161301,14@161301,15@161301,16@161301,17@161301,18@161301,19@161301,21@161301,24@161301,25@161301,22@161301","0","","","帮派•物资($Number$/$Number1$)","帮派•物资($Number$/$Number1$)","<T t=""去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""羞花让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""上交高于$Number4$品质，可以获得额外奖励"" c=""ff005b0f""></T><T t=""兵马未动粮草先行，这是要和谁开战吗？"" c=""ff5f3e22""></T>","羞花-战备($Number$/$Number1$)","<T t=""羞花让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""上交高于$Number4$品质，可以获得额外奖励"" c=""ff005b0f""></T>","7","","27","193124","5614","","","1"
"1060005","1060000","帮派青龙任务-收集50级环装","4","51","","161301","帮派任务","帮派•物资($Number$/$Number1$)","<T t=""去寻个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T>","<T t=""前去寻找"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t=""。"" c=""ff8c5e2a""></T>","帮派•物资($Number$/$Number1$)","<T t=""寻找一件"" c=""fffff2df""></T><T t=""$ItemName$"" c=""ff00ff00""></T><T t=""交给青龙总管"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T>","1","1","11@161301,12@161301,13@161301,14@161301,15@161301,16@161301,17@161301,18@161301,19@161301,21@161301,24@161301,25@161301,22@161301","0","","","帮派•物资($Number$/$Number1$)","帮派•物资($Number$/$Number1$)","<T t=""去寻找"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""沉鱼让你去寻找"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""人吗！难免有个头疼脑热的"" c=""ff5f3e22""></T>","沉鱼-药材($Number$/$Number1$)","<T t=""沉鱼让你去寻找"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""人吗！难免有个头疼脑热的"" c=""ff5f3e22""></T>","7","","27","193124","5615","","","1"
"1060006","1060000","帮派青龙任务-收集烹饪","4","52","","161301","帮派任务","帮派•物资($Number$/$Number1$)","<T t=""去寻个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T>","<T t=""前去寻找"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t=""上交烹饪，可额外获得帮贡。"" c=""ff8c5e2a""></T>","帮派•物资($Number$/$Number1$)","<T t=""寻找"" c=""fffff2df""></T><T t=""$ItemName$"" c=""ff00ff00""></T><T t=""交给青龙总管"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T><T t=""可获得双倍帮贡。"" c=""fffff2df""></T>","1","1","11@161301,12@161301,13@161301,14@161301,15@161301,16@161301,17@161301,18@161301,19@161301,21@161301,24@161301,25@161301,22@161301","0","","","帮派•物资($Number$/$Number1$)","帮派•物资($Number$/$Number1$)","<T t=""去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""闭月让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""看来公会也不富裕啊！"" c=""ff5f3e22""></T>","闭月-军备($Number$/$Number1$)","<T t=""闭月让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T>","7","","27","193124","5616","","","1"
"1060007","1060000","帮派青龙任务-收集药物","4","53","","161301","帮派任务","帮派•物资($Number$/$Number1$)","<T t=""去寻个"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T>","<T t=""前去寻找"" c=""ff8c5e2a""></T><T t=""$ItemName$"" c=""FF02972C""></T><T t=""交给青龙总管"" c=""ff8c5e2a""></T><T t=""(拥有$Number2$/$Number3$)"" c=""FF02972C""></T><T t=""上交药物，可额外获得帮贡。"" c=""ff8c5e2a""></T>","帮派•物资($Number$/$Number1$)","<T t=""寻找"" c=""fffff2df""></T><T t=""$ItemName$"" c=""ff00ff00""></T><T t=""交给青龙总管"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T><T t=""可获得双倍帮贡。"" c=""fffff2df""></T>","1","1","11@161301,12@161301,13@161301,14@161301,15@161301,16@161301,17@161301,18@161301,19@161301,21@161301,24@161301,25@161301,22@161301","0","","","帮派•物资($Number$/$Number1$)","帮派•物资($Number$/$Number1$)","<T t=""去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""闭月让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""看来公会也不富裕啊！"" c=""ff5f3e22""></T>","闭月-军备($Number$/$Number1$)","<T t=""闭月让你去找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T>","7","","27","193124","5616","","","1"
"1060008","1060000","帮派白虎任务-帮派巡逻","6","2","","161301","帮派任务","帮派•巡逻($Number$/$Number1$)","<T t=""在"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""巡逻，肃清捣乱的强盗"" c=""ff8c5e2a""></T>","<T t=""在"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""巡逻，肃清捣乱的强盗"" c=""ff8c5e2a""></T>","帮派•巡逻($Number$/$Number1$)","<T t=""在"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""巡逻，肃清捣乱的强盗"" c=""fffff2df""></T>","3","1","","0","","","帮派•巡逻($Number$/$Number1$)","帮派•巡逻($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""巡逻"" c=""ff5f3e22""></T>","<T t=""羞花让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""巡逻，肃清捣乱分子"" c=""ff5f3e22""></T>","羞花-公会巡逻($Number$/$Number1$)","<T t=""羞花让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""巡逻，肃清捣乱分子"" c=""ff5f3e22""></T>","6","","","150540","","","","1"
"1060009","1060000","帮派青龙任务-帮派宣读公告1","2","3","","161301","帮派任务","帮派•宣读公告($Number$/$Number1$)","<T t=""去"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""宣读公告"" c=""ff8c5e2a""></T>","<T t=""你去"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""宣读公告，宣扬帮派章程"" c=""ff8c5e2a""></T>","帮派•宣读公告($Number$/$Number1$)","<T t=""去"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""宣读公告，宣扬帮派章程"" c=""fffff2df""></T>","1","1","","0","","","帮派•宣读公告($Number$/$Number1$)","帮派•宣读公告($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""宣读公告"" c=""ff5f3e22""></T>","<T t=""闭月让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""宣读公告，宣扬公会章程"" c=""ff5f3e22""></T>","闭月-宣读公告($Number$/$Number1$)","<T t=""闭月让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""宣读公告，宣扬公会章程"" c=""ff5f3e22""></T>","16","","","160444","","","","1"
"1060010","1060000","帮派青龙任务-帮派宣读公告2","2","4","","161301","帮派任务","帮派•张贴告示($Number$/$Number1$)","<T t=""去"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""张贴告示"" c=""ff8c5e2a""></T>","<T t=""你去"" c=""ff8c5e2a""></T><T t=""$MapName$"" c=""FF02972C""></T><T t=""张贴告示，为帮派的壮大贡献力量吧!"" c=""ff8c5e2a""></T>","帮派•张贴告示($Number$/$Number1$)","<T t=""去"" c=""fffff2df""></T><T t=""$MapName$"" c=""ff00ff00""></T><T t=""张贴告示，为帮派的壮大贡献力量吧!"" c=""fffff2df""></T>","1","1","","0","","","帮派•张贴告示($Number$/$Number1$)","帮派•张贴告示($Number$/$Number1$)","<T t=""去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""张贴告示"" c=""ff5f3e22""></T>","<T t=""闭月让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""张贴告示，为公会的壮大贡献力量吧!"" c=""ff5f3e22""></T>","闭月-张贴告示($Number$/$Number1$)","<T t=""闭月让你去"" c=""ff5f3e22""></T><T t=""$MapName$"" c=""ff005b0f""></T><T t=""张贴告示，为公会的壮大贡献力量吧!"" c=""ff5f3e22""></T>","17","","","160445","","","","1"
"1070001","1070000","师门特殊任务","9","1","","1","切磋任务","特殊任务•切磋($Number$/$Number1$)","<T t=""去和"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""进行友好切磋"" c=""ff8c5e2a""></T><T t=""来证明自己"" c=""ff8c5e2a""></T>","<T t=""去挑战"" c=""ff8c5e2a""></T><T t=""$NPCName$"" c=""FF02972C""></T><T t=""来"" c=""ff8c5e2a""></T><T t=""证明自己"" c=""ff8c5e2a""></T>","师门•切磋($Number$/$Number1$)","<T t=""去挑战"" c=""fffff2df""></T><T t=""$NPCName$"" c=""ff00ff00""></T><T t=""来证明自己，"" c=""fffff2df""></T><T t=""加油！"" c=""fffff2df""></T>","1","1","","0","","","职业任务-挑战($Number$/$Number1$)","职业任务-挑战($Number$/$Number1$)","<T t=""去挑战"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""证明自己"" c=""ff5f3e22""></T>","<T t=""去挑战"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""证明自己"" c=""ff5f3e22""></T>","职业任务-挑战($Number$/$Number1$)","<T t=""去挑战"" c=""ff5f3e22""></T><T t=""$NPCName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""证明自己"" c=""ff5f3e22""></T>","7","","8","","","","","1"
"1070002","1070000","收集商店40环装","4","7","","1","特殊职业任务","特殊职业任务-寻物","<T t=""去帮门派师父找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""去帮门派师父找寻失落多年的"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T><T t=""看起来这并不是一件简单的事情"" c=""ff5f3e22""></T>","特殊职业任务-寻物","<T t=""去帮门派师父找个"" c=""fffff2df""></T><T t=""$ItemName$"" c=""ff00ff00""></T><T t=""来"" c=""fffff2df""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff00ff00""></T><T t=""商店可购买"" c=""fffff2df""></T>","1","0","11@13104,12@13101,13@13102,14@13100,15@13105,16@13103,18@13106,17@13107,19@13108,21@13111,24@13110,25@13112,22@13109","0","","","特殊职业任务-寻物","特殊职业任务-寻物","<T t=""去帮门派师父找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T>","<T t=""去帮门派师父找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T>","特殊职业任务-寻物","<T t=""去帮门派师父找个"" c=""ff5f3e22""></T><T t=""$ItemName$"" c=""ff005b0f""></T><T t=""来"" c=""ff5f3e22""></T><T t=""(拥有$Number2$/$Number3$)"" c=""ff005b0f""></T>","","","21","","","","","1"
