"编号","显示名","类型","宝石类型","道具名颜色","颜色品质","造型编号","单位","等级","需求等级","排序ID","可否摧毁","可否摆摊上架","点卡服可否摆摊上架","镶嵌效果","镶嵌部位","合成宝石ID","合成成功率","tips特效表情","tips图标","默认有效时间","可否卖店","是否绑定","是否拾取绑定","是否下线消失","战斗内使用对象","战斗内使用者对象","战斗外使用对象","使用后是否消耗","最大堆叠数量","最大拥有数量","删除后服务器保留天数","珍品找回消耗","描述","功能说明","售卖商店类型","售卖NPCID","道具使用方法","道具类名","道具类名1","使用按钮功能类型","使用按钮功能参数1","使用按钮功能参数2","使用按钮功能参数3","属性名1","属性值1","属性名2","属性值2","属性名3","属性值3","属性名4","属性值4","属性名5","属性值5","属性名6","属性值6","增加躲闪","增加火系法术吸收几率","增加金系法术吸收几率","增加命中","增加木系法术吸收几率","增加内功防御","增加内功伤害","增加水系法术吸收几率","增加速度","增加土系法术吸收几率","增加外功防御","增加外功伤害","增加真气上限","增加最大生命上限","属性1ID","属性1数值","属性2ID","属性2数值","属性3ID","属性3数值","属性4ID","属性4数值","属性6ID","属性6数值","对应装备类型1","对应装备类型2","对应装备类型3","对应装备类型4","获取途径1","获取途径2","获取途径3","获取途径4","获取途径5","获取途径6","获取途径7","获取途径8","获取途径9","是否珍品","可否分解","分解成道具","分解数量","是否稀有","摆摊冻结时间","寻路特殊处理","是否可以一键分解","特殊用途1","特殊用途2","特殊用途3","特殊用途4","特殊用途5"
"35076","9级月亮石","5","4","FFff5900","5","1146","颗","9","70","3075","false","0","0","法术攻击 +63","武器、项链","35085","30","0","stone4","0","0","false","false","false","0","0","1","1","999","0","0","","蓝色的月亮石，犹如月亮般明亮，镶嵌在武器或项链上提高法术攻击。2个低阶宝石可以合成1个高阶宝石。","法术攻击 +63","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","150","63","","","","","","","","","","","0","0","0","0","0","0","0","0","300","0","0","0","0","0","150","63","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35022","64","","","","","","","","",""
"35077","9级孔雀石","5","5","FFff5900","5","1029","颗","9","70","3076","false","0","0","法术防御 +81","衣甲、项链","35086","30","0","stone6","0","0","false","false","false","0","0","1","1","999","0","0","","可以静心凝神的神奇宝石，产自北方，镶嵌在衣甲或项链上提高法术防御。2个低阶宝石可以合成1个高阶宝石。","法术防御 +81","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","160","81","","","","","","","","","","","1200","0","0","0","0","0","0","0","0","0","0","0","0","0","160","81","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35023","64","","","","","","","","",""
"35078","9级猫眼石","5","6","FFff5900","5","1028","颗","9","70","3077","false","0","0","速度 +81","腰带、鞋子","35087","30","0","stone7","0","0","false","false","false","0","0","1","1","999","0","0","","稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。2个低阶宝石可以合成1个高阶宝石。","速度 +81","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","200","81","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","200","81","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35024","64","","","","","","","","",""
"35079","9级茶晶石","5","7","FFff5900","5","1027","颗","9","70","3078","false","0","0","治疗强度 +72","武器、衣甲","35088","30","0","stone9","0","0","false","false","false","0","0","1","1","999","0","0","","传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。2个低阶宝石可以合成1个高阶宝石。","治疗强度 +72","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","170","72","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","170","72","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35025","64","","","","","","","","",""
"35080","9级红宝石","5","8","FFff5900","5","1026","颗","9","70","3079","false","0","0","控制命中 +54","武器","35089","30","0","stone8","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。2个低阶宝石可以合成1个高阶宝石。","控制命中 +54","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","180","54","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","180","54","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35026","64","","","","","","","","",""
"35081","9级蓝宝石","5","9","FFff5900","5","1025","颗","9","70","3080","false","0","0","控制抗性 +36","腰带、鞋子","35090","30","0","stone3","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。2个低阶宝石可以合成1个高阶宝石。","控制抗性 +36","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","190","36","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","190","36","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35027","64","","","","","","","","",""
"35082","10级血精石","5","1","FFff5900","5","1149","颗","10","70","3081","false","0","0","生命 +450","衣甲、腰带","35091","30","0","stone8","0","0","false","false","false","0","0","1","1","999","0","0","","稀有而名贵的宝石，因像血液凝聚而成闻名，镶嵌在衣甲或腰带上提高生命。2个低阶宝石可以合成1个高阶宝石。","生命 +450","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","60","450","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","60","450","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35019","128","","","","","","","","",""
"35083","10级红曜石","5","2","FFff5900","5","1148","颗","10","70","3082","false","0","0","物理攻击 +90","武器、头盔","35092","30","0","stone3","0","0","false","false","false","0","0","1","1","999","0","0","","世间最为锋利的宝石，镶嵌在武器或头上提高物理攻击力。2个低阶宝石可以合成1个高阶宝石。","物理攻击 +90","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","130","90","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","130","90","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35020","128","","","","","","","","",""
"35084","10级石榴石","5","3","FFff5900","5","1147","颗","10","80","3083","false","0","0","物理防御 +130","衣甲、头盔","35093","30","0","stone5","0","0","false","false","false","0","0","1","1","999","0","0","","传说是远古神龙的化石，质地坚硬，镶嵌在头上或衣甲上提高物理防御力。2个低阶宝石可以合成1个高阶宝石。","物理防御 +130","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","140","130","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","140","130","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35021","128","","","","","","","","",""
"35085","10级月亮石","5","4","FFff5900","5","1146","颗","10","80","3084","false","0","0","法术攻击 +70","武器、项链","35094","30","0","stone4","0","0","false","false","false","0","0","1","1","999","0","0","","蓝色的月亮石，犹如月亮般明亮，镶嵌在武器或项链上提高法术攻击。2个低阶宝石可以合成1个高阶宝石。","法术攻击 +70","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","150","70","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","150","70","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35022","128","","","","","","","","",""
"35086","10级孔雀石","5","5","FFff5900","5","1029","颗","10","80","3085","false","0","0","法术防御 +90","衣甲、项链","35095","30","0","stone6","0","0","false","false","false","0","0","1","1","999","0","0","","可以静心凝神的神奇宝石，产自北方，镶嵌在衣甲或项链上提高法术防御。2个低阶宝石可以合成1个高阶宝石。","法术防御 +90","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","160","90","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","160","90","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35023","128","","","","","","","","",""
"35087","10级猫眼石","5","6","FFff5900","5","1028","颗","10","80","3086","false","0","0","速度 +90","腰带、鞋子","35096","30","0","stone7","0","0","false","false","false","0","0","1","1","999","0","0","","稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。2个低阶宝石可以合成1个高阶宝石。","速度 +90","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","200","90","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","200","90","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35024","128","","","","","","","","",""
"35088","10级茶晶石","5","7","FFff5900","5","1027","颗","10","80","3087","false","0","0","治疗强度 +80","武器、衣甲","35097","30","0","stone9","0","0","false","false","false","0","0","1","1","999","0","0","","传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。2个低阶宝石可以合成1个高阶宝石。","治疗强度 +80","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","170","80","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","170","80","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35025","128","","","","","","","","",""
"35089","10级红宝石","5","8","FFff5900","5","1026","颗","10","80","3088","false","0","0","控制命中 +60","武器","35098","30","0","stone8","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。2个低阶宝石可以合成1个高阶宝石。","控制命中 +60","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","180","60","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","180","60","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35026","128","","","","","","","","",""
"35090","10级蓝宝石","5","9","FFff5900","5","1025","颗","10","80","3089","false","0","0","控制抗性 +40","腰带、鞋子","35099","30","0","stone3","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。2个低阶宝石可以合成1个高阶宝石。","控制抗性 +40","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","190","40","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","190","40","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35027","128","","","","","","","","",""
"35091","11级血精石","5","1","FFff5900","5","1149","颗","11","90","3090","false","0","0","生命 +495","衣甲、腰带","35100","30","0","stone8","0","0","false","false","false","0","0","1","1","999","0","0","","稀有而名贵的宝石，因像血液凝聚而成闻名，镶嵌在衣甲或腰带上提高生命。2个低阶宝石可以合成1个高阶宝石。","生命 +495","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","60","495","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","60","495","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35019","256","","","","","","","","",""
"35092","11级红曜石","5","2","FFff5900","5","1148","颗","11","90","3091","false","0","0","物理攻击 +99","武器、头盔","35101","30","0","stone3","0","0","false","false","false","0","0","1","1","999","0","0","","世间最为锋利的宝石，镶嵌在武器或头上提高物理攻击力。2个低阶宝石可以合成1个高阶宝石。","物理攻击 +99","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","130","99","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","130","99","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35020","256","","","","","","","","",""
"35093","11级石榴石","5","3","FFff5900","5","1147","颗","11","90","3092","false","0","0","物理防御 +143","衣甲、头盔","35102","30","0","stone5","0","0","false","false","false","0","0","1","1","999","0","0","","传说是远古神龙的化石，质地坚硬，镶嵌在头上或衣甲上提高物理防御力。2个低阶宝石可以合成1个高阶宝石。","物理防御 +143","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","140","143","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","140","143","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35021","256","","","","","","","","",""
"35094","11级月亮石","5","4","FFff5900","5","1146","颗","11","90","3093","false","0","0","法术攻击 +77","武器、项链","35103","30","0","stone4","0","0","false","false","false","0","0","1","1","999","0","0","","蓝色的月亮石，犹如月亮般明亮，镶嵌在武器或项链上提高法术攻击。2个低阶宝石可以合成1个高阶宝石。","法术攻击 +77","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","150","77","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","150","77","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35022","256","","","","","","","","",""
"35095","11级孔雀石","5","5","FFff5900","5","1029","颗","11","90","3094","false","0","0","法术防御 +99","衣甲、项链","35104","30","0","stone6","0","0","false","false","false","0","0","1","1","999","0","0","","可以静心凝神的神奇宝石，产自北方，镶嵌在衣甲或项链上提高法术防御。2个低阶宝石可以合成1个高阶宝石。","法术防御 +99","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","160","99","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","160","99","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35023","256","","","","","","","","",""
"35096","11级猫眼石","5","6","FFff5900","5","1028","颗","11","90","3095","false","0","0","速度 +99","腰带、鞋子","35105","30","0","stone7","0","0","false","false","false","0","0","1","1","999","0","0","","稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。2个低阶宝石可以合成1个高阶宝石。","速度 +99","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","200","99","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","200","99","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35024","256","","","","","","","","",""
"35097","11级茶晶石","5","7","FFff5900","5","1027","颗","11","90","3096","false","0","0","治疗强度 +88","武器、衣甲","35106","30","0","stone9","0","0","false","false","false","0","0","1","1","999","0","0","","传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。2个低阶宝石可以合成1个高阶宝石。","治疗强度 +88","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","170","88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","170","88","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35025","256","","","","","","","","",""
"35098","11级红宝石","5","8","FFff5900","5","1026","颗","11","90","3097","false","0","0","控制命中 +66","武器","35107","30","0","stone8","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。2个低阶宝石可以合成1个高阶宝石。","控制命中 +66","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","180","66","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","180","66","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35026","256","","","","","","","","",""
"35099","11级蓝宝石","5","9","FFff5900","5","1025","颗","11","90","3098","false","0","0","控制抗性 +44","腰带、鞋子","35108","30","0","stone3","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。2个低阶宝石可以合成1个高阶宝石。","控制抗性 +44","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","190","44","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","190","44","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35027","256","","","","","","","","",""
"35100","12级血精石","5","1","FFff5900","5","1149","颗","12","100","3099","false","0","0","生命 +540","衣甲、腰带","35109","30","0","stone8","0","0","false","false","false","0","0","1","1","999","0","0","","稀有而名贵的宝石，因像血液凝聚而成闻名，镶嵌在衣甲或腰带上提高生命。2个低阶宝石可以合成1个高阶宝石。","生命 +540","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","60","540","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","60","540","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35019","512","","","","","","","","",""
"35101","12级红曜石","5","2","FFff5900","5","1148","颗","12","100","3100","false","0","0","物理攻击 +108","武器、头盔","35110","30","0","stone3","0","0","false","false","false","0","0","1","1","999","0","0","","世间最为锋利的宝石，镶嵌在武器或头上提高物理攻击力。2个低阶宝石可以合成1个高阶宝石。","物理攻击 +108","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","130","108","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","130","108","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35020","512","","","","","","","","",""
"35102","12级石榴石","5","3","FFff5900","5","1147","颗","12","100","3101","false","0","0","物理防御 +156","衣甲、头盔","35111","30","0","stone5","0","0","false","false","false","0","0","1","1","999","0","0","","传说是远古神龙的化石，质地坚硬，镶嵌在头上或衣甲上提高物理防御力。2个低阶宝石可以合成1个高阶宝石。","物理防御 +156","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","140","156","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","140","156","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35021","512","","","","","","","","",""
"35103","12级月亮石","5","4","FFff5900","5","1146","颗","12","100","3102","false","0","0","法术攻击 +84","武器、项链","35112","30","0","stone4","0","0","false","false","false","0","0","1","1","999","0","0","","蓝色的月亮石，犹如月亮般明亮，镶嵌在武器或项链上提高法术攻击。2个低阶宝石可以合成1个高阶宝石。","法术攻击 +84","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","150","84","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","150","84","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35022","512","","","","","","","","",""
"35104","12级孔雀石","5","5","FFff5900","5","1029","颗","12","100","3103","false","0","0","法术防御 +108","衣甲、项链","35113","30","0","stone6","0","0","false","false","false","0","0","1","1","999","0","0","","可以静心凝神的神奇宝石，产自北方，镶嵌在衣甲或项链上提高法术防御。2个低阶宝石可以合成1个高阶宝石。","法术防御 +108","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","160","108","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","160","108","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35023","512","","","","","","","","",""
"35105","12级猫眼石","5","6","FFff5900","5","1028","颗","12","100","3104","false","0","0","速度 +108","腰带、鞋子","35114","30","0","stone7","0","0","false","false","false","0","0","1","1","999","0","0","","稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。2个低阶宝石可以合成1个高阶宝石。","速度 +108","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","200","108","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","200","108","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35024","512","","","","","","","","",""
"35106","12级茶晶石","5","7","FFff5900","5","1027","颗","12","100","3105","false","0","0","治疗强度 +96","武器、衣甲","35115","30","0","stone9","0","0","false","false","false","0","0","1","1","999","0","0","","传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。2个低阶宝石可以合成1个高阶宝石。","治疗强度 +96","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","170","96","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","170","96","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35025","512","","","","","","","","",""
"35107","12级红宝石","5","8","FFff5900","5","1026","颗","12","100","3106","false","0","0","控制命中 +72","武器","35116","30","0","stone8","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。2个低阶宝石可以合成1个高阶宝石。","控制命中 +72","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","180","72","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","180","72","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35026","512","","","","","","","","",""
"35108","12级蓝宝石","5","9","FFff5900","5","1025","颗","12","100","3107","false","0","0","控制抗性 +48","腰带、鞋子","35117","30","0","stone3","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。2个低阶宝石可以合成1个高阶宝石。","控制抗性 +48","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","190","48","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","190","48","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35027","512","","","","","","","","",""
"35109","13级血精石","5","1","FFff5900","5","1149","颗","13","110","3108","false","0","0","生命 +585","衣甲、腰带","","","","","0","0","false","false","false","0","0","1","1","999","0","0","","稀有而名贵的宝石，因像血液凝聚而成闻名，镶嵌在衣甲或腰带上提高生命。","生命 +585","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","60","585","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","60","585","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35019","1024","","","","","","","","",""
"35110","13级红曜石","5","2","FFff5900","5","1148","颗","13","110","3109","false","0","0","物理攻击 +117","武器、头盔","","","","","0","0","false","false","false","0","0","1","1","999","0","0","","世间最为锋利的宝石，镶嵌在武器或头上提高物理攻击力。","物理攻击 +117","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","130","117","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","130","117","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35020","1024","","","","","","","","",""
"35111","13级石榴石","5","3","FFff5900","5","1147","颗","13","110","3110","false","0","0","物理防御 +169","衣甲、头盔","","","","","0","0","false","false","false","0","0","1","1","999","0","0","","传说是远古神龙的化石，质地坚硬，镶嵌在头上或衣甲上提高物理防御力。","物理防御 +169","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","140","169","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","140","169","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35021","1024","","","","","","","","",""
"35112","13级月亮石","5","4","FFff5900","5","1146","颗","13","110","3111","false","0","0","法术攻击 +91","武器、项链","","","","","0","0","false","false","false","0","0","1","1","999","0","0","","蓝色的月亮石，犹如月亮般明亮，镶嵌在武器或项链上提高法术攻击。","法术攻击 +91","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","150","91","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","150","91","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35022","1024","","","","","","","","",""
"35113","13级孔雀石","5","5","FFff5900","5","1029","颗","13","110","3112","false","0","0","法术防御 +117","衣甲、项链","","","","","0","0","false","false","false","0","0","1","1","999","0","0","","可以静心凝神的神奇宝石，产自北方，镶嵌在衣甲或项链上提高法术防御。","法术防御 +117","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","160","117","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","160","117","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35023","1024","","","","","","","","",""
"35114","13级猫眼石","5","6","FFff5900","5","1028","颗","13","110","3113","false","0","0","速度 +117","腰带、鞋子","","","","","0","0","false","false","false","0","0","1","1","999","0","0","","稀有而名贵的宝石，因像猫眼而得名，镶嵌在鞋子或腰带上能大幅提升速度。","速度 +117","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","200","117","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","200","117","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35024","1024","","","","","","","","",""
"35115","13级茶晶石","5","7","FFff5900","5","1027","颗","13","110","3114","false","0","0","治疗强度 +104","武器、衣甲","","","","","0","0","false","false","false","0","0","1","1","999","0","0","","传自异域的神奇宝石，镶嵌在武器或衣甲上能提升治疗强度。","治疗强度 +104","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","170","104","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","170","104","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35025","1024","","","","","","","","",""
"35116","13级红宝石","5","8","FFff5900","5","1026","颗","13","110","3115","false","0","0","控制命中 +78","武器","","","","","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的红色宝石，镶嵌在武器上提升控制命中。","控制命中 +78","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","180","78","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","180","78","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35026","1024","","","","","","","","",""
"35117","13级蓝宝石","5","9","FFff5900","5","1025","颗","13","110","3116","false","0","0","控制抗性 +52","腰带、鞋子","","","","","0","0","false","false","false","0","0","1","1","999","0","0","","神秘外域产出的蓝色宝石，镶嵌在腰带或鞋上能提升控制抗性。","控制抗性 +52","2","161506","使用方法:打开强化界面进行宝石镶嵌","","","3","9","","","190","52","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","190","52","","","","","","","","","0","0","0","0","5","","","","","","","","","","1","35027","1024","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
