MissionID,BattleID,BattleVideo,BattleResult,MaxLevel,MinLevel,MissionName,MissionType,openUI,Uiid,CruiseId,HelpBonus,Tipsid,MissionTypeString,BattlePreString,PostMissionList0,AutoDo,TaskInfoPurposeListA,TaskInfoTraceListA,TaskInfoDescriptionListA,ActiveInfoNpcID,ActiveInfoMapID,ActiveInfoLeftPos,ActiveInfoTopPos,ActiveInfoRightPos,ActiveInfoBottomPos,ActiveInfoUseItemID,ExpReward,MoneyReward,PetExpReward,RewardType,RewardOption,RewardItemIDList0,RewardItemIsBindList0,RewardItemNumList0,RewardItemShapeIDList0,RewardItemIDList1,RewardItemIsBindList1,RewardItemNumList1,RewardItemShapeIDList1,AnimationID,UnionSeekHelp,WorldSeekHelp,AIInfoDeathPunish,AIInfoTeamSteate,ActiveInfoGiveBackMoney,ActiveInfoGiveBackPetID,ActiveInfoIsRestartTimer,ActiveInfoMaxStep,ActiveInfoMiniStep,ActiveInfoOtherType,ActiveInfoStepProbability,ActiveInfoTeamState,ActiveInfoTimeLimit,ActiveInfoTargetID,ActiveInfoTargetNum,BattleInfoBattleMapType,BattleInfoBattleTimes,BattleInfoBattleZoneID,BattleInfoDrop,BattleInfoDropItemID,BattleInfoDropItemNum,BattleInfoMonsterList0,BattleInfoMonsterList1,BattleInfoMonsterList2,BattleInfoMonsterList3,BattleInfoMonsterList4,BattleInfoMonsterList5,BattleInfoMonsterNum,share,NoteInfo,ProcessBarTeXiao,ProcessBarColor,ProcessBarText,ProcessBarTime,QuestionInfoConversion,QuestionInfoCorrectAnswer,QuestionInfoNpcID,QuestionInfoWrongAnswerList0,QuestionInfoWrongAnswerList1,QuestionInfoWrongAnswerList2,QuestionInfoWrongAnswerList3,RequestRoleIDList0,RequestRoleIDList1,RewardMapID,RewardMapJumpType,RewardMapXPos,RewardMapYPos,SMoney,ScenarioInfoBranchNote,ScenarioInfoBranchNpcID,ScenarioInfoFinishConversationList0,ScenarioInfoFinishConversationList1,ScenarioInfoFinishConversationList2,ScenarioInfoFinishConversationList3,ScenarioInfoFinishConversationList4,ScenarioInfoFinishConversationList5,ScenarioInfoFinishConversationList6,ScenarioInfoFinishConversationList7,ScenarioInfoFinishConversationList8,ScenarioInfoFinishNpcID0,ScenarioInfoFinishNpcID1,ScenarioInfoFinishNpcID2,ScenarioInfoFinishNpcID3,ScenarioInfoFinishNpcID4,ScenarioInfoFinishNpcID5,ScenarioInfoFinishNpcID6,ScenarioInfoFinishNpcID7,ScenarioInfoFinishNpcID8,BiaoQingB0,BiaoQingB1,BiaoQingB2,BiaoQingB3,BiaoQingB4,BiaoQingB5,BiaoQingB6,BiaoQingB7,BiaoQingB8,FinishConversationAudio0,FinishConversationAudio1,FinishConversationAudio2,FinishConversationAudio3,FinishConversationAudio4,FinishConversationAudio5,FinishConversationAudio6,ScenarioInfoNpcConversationList0,ScenarioInfoNpcConversationList1,ScenarioInfoNpcConversationList2,ScenarioInfoNpcConversationList3,ScenarioInfoNpcConversationList4,ScenarioInfoNpcConversationList5,ScenarioInfoNpcConversationList6,ScenarioInfoNpcConversationList7,ScenarioInfoNpcConversationList8,ScenarioInfoNpcID0,ScenarioInfoNpcID1,ScenarioInfoNpcID2,ScenarioInfoNpcID3,ScenarioInfoNpcID4,ScenarioInfoNpcID5,ScenarioInfoNpcID6,ScenarioInfoNpcID7,ScenarioInfoNpcID8,BiaoQingA0,BiaoQingA1,BiaoQingA2,BiaoQingA3,BiaoQingA4,BiaoQingA5,BiaoQingA6,BiaoQingA7,BiaoQingA8,ConversationAudio0,ConversationAudio1,ConversationAudio2,ConversationAudio3,ConversationAudio4,ConversationAudio5,ConversationAudio6,ShengWang,TransMaxLevel,TransMinLevel,TransformID,FollowID,BuShuaGuai0,BuShuaGuai1,BuShuaGuai2,RelevanceNpc1,RelevanceNpc2,RelevanceNpc3,RelevanceNpc4,RelevanceNpc5,RelevanceNpc6,RelevanceNpc7,DisPlayNPCID0,PostMissionList1,PostMissionList2,PostMissionList3,PostMissionList4,PostMissionList5,PostMissionList6,PostMissionList7,PostMissionList8,PostMissionList9,RequestMissionList0,ScenarioInfoBranchOptionList0,AIInfoBattleLevel
180107,0,,1,0,0,至尊西游•长安,80,,,,0,0,至尊西游•长安,,180108,0,"<T t=""升级技能"" c=""ff8c5e2a""></T>","<T t=""升级门派技能"" c=""fffff2df""></T>","<T t=""进行一次技能升级。"" c=""ff8c5e2a""></T>",0,1618,0,0,0,0,0,200000,2400,2400,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,1,2,0,0,0,0,0,,0,"<T t=""嗯，技能已经提升了，问问师父装备该怎么获得。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180207,0,,1,0,0,至尊西游•长安,80,,,,0,0,至尊西游•长安,,180208,0,"<T t=""升级技能"" c=""ff8c5e2a""></T>","<T t=""升级门派技能"" c=""fffff2df""></T>","<T t=""进行一次技能升级。"" c=""ff8c5e2a""></T>",0,1621,0,0,0,0,0,200000,2400,2400,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,1,2,0,0,0,0,0,,0,"<T t=""嗯，技能已经提升了，问问师父装备该怎么获得。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180307,0,,1,0,0,至尊西游•长安,80,,,,0,0,至尊西游•长安,,180308,0,"<T t=""升级技能"" c=""ff8c5e2a""></T>","<T t=""升级门派技能"" c=""fffff2df""></T>","<T t=""进行一次技能升级。"" c=""ff8c5e2a""></T>",0,1622,0,0,0,0,0,200000,2400,2400,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,3,4,0,0,0,0,0,,0,"<T t=""嗯，技能已经提升了，问问师父装备该怎么获得。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180407,0,,1,0,0,至尊西游•长安,80,,,,0,0,至尊西游•长安,,180408,0,"<T t=""升级技能"" c=""ff8c5e2a""></T>","<T t=""升级门派技能"" c=""fffff2df""></T>","<T t=""进行一次技能升级。"" c=""ff8c5e2a""></T>",0,1620,0,0,0,0,0,200000,2400,2400,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,3,4,0,0,0,0,0,,0,"<T t=""嗯，技能已经提升了，问问师父装备该怎么获得。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180507,0,,1,0,0,至尊西游•长安,80,,,,0,0,至尊西游•长安,,180508,0,"<T t=""升级技能"" c=""ff8c5e2a""></T>","<T t=""升级门派技能"" c=""fffff2df""></T>","<T t=""进行一次技能升级。"" c=""ff8c5e2a""></T>",0,1617,0,0,0,0,0,200000,2400,2400,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,5,6,0,0,0,0,0,,0,"<T t=""嗯，技能已经提升了，问问师父装备该怎么获得。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180607,0,,1,0,0,至尊西游•长安,80,,,,0,0,至尊西游•长安,,180608,0,"<T t=""升级技能"" c=""ff8c5e2a""></T>","<T t=""升级门派技能"" c=""fffff2df""></T>","<T t=""进行一次技能升级。"" c=""ff8c5e2a""></T>",0,1619,0,0,0,0,0,200000,2400,2400,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,5,6,0,0,0,0,0,,0,"<T t=""嗯，技能已经提升了，问问师父装备该怎么获得。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180707,0,,1,0,0,至尊西游•长安,80,,,,0,0,至尊西游•长安,,180708,0,"<T t=""升级技能"" c=""ff8c5e2a""></T>","<T t=""升级门派技能"" c=""fffff2df""></T>","<T t=""进行一次技能升级。"" c=""ff8c5e2a""></T>",0,1625,0,0,0,0,0,200000,2400,2400,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,1,2,0,0,0,0,0,,0,"<T t=""嗯，技能已经提升了，问问师父装备该怎么获得。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180807,0,,1,0,0,至尊西游•长安,80,,,,0,0,至尊西游•长安,,180808,0,"<T t=""升级技能"" c=""ff8c5e2a""></T>","<T t=""升级门派技能"" c=""fffff2df""></T>","<T t=""进行一次技能升级。"" c=""ff8c5e2a""></T>",0,1623,0,0,0,0,0,200000,2400,2400,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,3,4,0,0,0,0,0,,0,"<T t=""嗯，技能已经提升了，问问师父装备该怎么获得。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180907,0,,1,0,0,至尊西游•长安,80,,,,0,0,至尊西游•长安,,180908,0,"<T t=""升级技能"" c=""ff8c5e2a""></T>","<T t=""升级门派技能"" c=""fffff2df""></T>","<T t=""进行一次技能升级。"" c=""ff8c5e2a""></T>",0,1624,0,0,0,0,0,200000,2400,2400,1,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,5,6,0,0,0,0,0,,0,"<T t=""嗯，技能已经提升了，问问师父装备该怎么获得。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180108,0,,1,0,0,至尊西游•长安,10,,,,0,0,至尊西游•长安,,189902,0,"<T t=""技能已经提升了，去询问"" c=""ff8c5e2a""></T><T t=""程咬金"" npcid=""13104"" c=""FF02972C""  c=""FF02972C""></T>","<T t=""询问师父"" c=""fffff2df""></T><T t=""程咬金"" npcid=""13104"" c=""FF00FF00""  c=""FF00FF00""></T><T t=""如何获得装备"" c=""fffff2df""></T>","<T t=""在师父的教导下，你升级了技能，去向你的师父"" c=""ff8c5e2a""></T><T t=""程咬金"" npcid=""13104"" c=""FF02972C""  c=""FF02972C""></T><T t=""如何获得装备。"" c=""ff8c5e2a""></T>",13104,1618,0,0,0,0,0,200000,2400,2400,1,1,50805,1,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,1,2,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""师父，我已经升级完技能了。装备该如何获得呢？"" c=""fffff2df""></T><E e=""155""></E>","<T t=""装备需要通过打造获得，并且需要的材料也不少。"" c=""fffff2df""></T>","<T t=""师父，何处可以打造装备呀？"" c=""fffff2df""></T>","<T t=""长安城"" c=""FFFFFF00"" f=""simhei-13""></T><T t=""的"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""便可以打造装备，这封信你去送给"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，让门派首席送你过去吧。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""多谢师父教导。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,1,13104,1,13104,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180208,0,,1,0,0,至尊西游•长安,10,,,,0,0,至尊西游•长安,,189903,0,"<T t=""技能已经提升了，去询问"" c=""ff8c5e2a"" ></T><T t=""菩提祖师"" npcid=""13101"" c=""FF02972C""  c=""FF02972C""></T>","<T t=""询问师父"" c=""fffff2df"" ></T><T t=""菩提祖师"" npcid=""13101"" c=""FF00FF00""  c=""FF00FF00""></T><T t=""如何获得装备"" c=""fffff2df""></T>","<T t=""在师父的教导下，你升级了技能，去向你的师父"" c=""ff8c5e2a"" ></T><T t=""菩提祖师"" npcid=""13101"" c=""FF02972C""  c=""FF02972C""></T><T t=""如何获得装备。"" c=""ff8c5e2a""></T>",13101,1621,0,0,0,0,0,200000,2400,2400,1,1,50805,1,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,1,2,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""师父，我已经升级完技能了。装备该如何获得呢？"" c=""fffff2df""></T><E e=""155""></E>","<T t=""装备需要通过打造获得，并且需要的材料也不少。"" c=""fffff2df""></T>","<T t=""师父，何处可以打造装备呀？"" c=""fffff2df""></T>","<T t=""长安城"" c=""FFFFFF00"" f=""simhei-13""></T><T t=""的"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""便可以打造装备，这封信你去送给"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，让门派首席送你过去吧。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""多谢师父教导。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,1,13101,1,13101,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180308,0,,1,0,0,至尊西游•长安,10,,,,0,0,至尊西游•长安,,189904,0,"<T t=""技能已经提升了，去询问"" c=""ff8c5e2a""></T><T t=""地藏王"" npcid=""13100"" c=""FF02972C""  c=""FF02972C""></T>","<T t=""询问师父"" c=""fffff2df""></T><T t=""地藏王"" npcid=""13100"" c=""FF00FF00""  c=""FF00FF00""></T><T t=""如何获得装备"" c=""fffff2df""></T>","<T t=""在师父的教导下，你升级了技能，去向你的师父"" c=""ff8c5e2a""></T><T t=""地藏王"" npcid=""13100"" c=""FF02972C""  c=""FF02972C""></T><T t=""如何获得装备。"" c=""ff8c5e2a""></T>",13100,1622,0,0,0,0,0,200000,2400,2400,1,1,50805,1,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,3,4,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""师父，我已经升级完技能了。装备该如何获得呢？"" c=""fffff2df""></T><E e=""155""></E>","<T t=""装备需要通过打造获得，并且需要的材料也不少。"" c=""fffff2df""></T>","<T t=""师父，何处可以打造装备呀？"" c=""fffff2df""></T>","<T t=""长安城"" c=""FFFFFF00"" f=""simhei-13""></T><T t=""的"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""便可以打造装备，这封信你去送给"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，让门派首席送你过去吧。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""多谢师父教导。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,1,13100,1,13100,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180408,0,,1,0,0,至尊西游•长安,10,,,,0,0,至尊西游•长安,,189905,0,"<T t=""技能已经提升了，去询问"" c=""ff8c5e2a""></T><T t=""大大王"" npcid=""13102"" c=""FF02972C""  c=""FF02972C""></T>","<T t=""询问师父"" c=""fffff2df""></T><T t=""大大王"" npcid=""13102"" c=""FF00FF00""  c=""FF00FF00""></T><T t=""如何获得装备"" c=""fffff2df""></T>","<T t=""在师父的教导下，你升级了技能，去向你的师父"" c=""ff8c5e2a""></T><T t=""大大王"" npcid=""13102"" c=""FF02972C""  c=""FF02972C""></T><T t=""如何获得装备。"" c=""ff8c5e2a""></T>",13102,1620,0,0,0,0,0,200000,2400,2400,1,1,50805,1,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,3,4,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""师父，我已经升级完技能了。装备该如何获得呢？"" c=""fffff2df""></T><E e=""155""></E>","<T t=""装备需要通过打造获得，并且需要的材料也不少。"" c=""fffff2df""></T>","<T t=""师父，何处可以打造装备呀？"" c=""fffff2df""></T>","<T t=""长安城"" c=""FFFFFF00"" f=""simhei-13""></T><T t=""的"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""便可以打造装备，这封信你去送给"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，让门派首席送你过去吧。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""多谢师父教导。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,1,13102,1,13102,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180508,0,,1,0,0,至尊西游•长安,10,,,,0,0,至尊西游•长安,,189906,0,"<T t=""技能已经提升了，去询问"" c=""ff8c5e2a""></T><T t=""东海龙王"" npcid=""13105"" c=""FF02972C""  c=""FF02972C""></T>","<T t=""询问师父"" c=""fffff2df""></T><T t=""东海龙王"" npcid=""13105"" c=""FF00FF00""  c=""FF00FF00""></T><T t=""如何获得装备"" c=""fffff2df""></T>","<T t=""在师父的教导下，你升级了技能，去向你的师父"" c=""ff8c5e2a""></T><T t=""东海龙王"" npcid=""13105"" c=""FF02972C""  c=""FF02972C""></T><T t=""如何获得装备。"" c=""ff8c5e2a""></T>",13105,1617,0,0,0,0,0,200000,2400,2400,1,1,50805,1,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,5,6,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""师父，我已经升级完技能了。装备该如何获得呢？"" c=""fffff2df""></T><E e=""155""></E>","<T t=""装备需要通过打造获得，并且需要的材料也不少。"" c=""fffff2df""></T>","<T t=""师父，何处可以打造装备呀？"" c=""fffff2df""></T>","<T t=""长安城"" c=""FFFFFF00"" f=""simhei-13""></T><T t=""的"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""便可以打造装备，这封信你去送给"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，让门派首席送你过去吧。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""多谢师父教导。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,1,13105,1,13105,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180608,0,,1,0,0,至尊西游•长安,10,,,,0,0,至尊西游•长安,,189907,0,"<T t=""技能已经提升了，去询问"" c=""ff8c5e2a""></T><T t=""观音娘娘"" c=""FF02972C""  c=""FF02972C""></T>","<T t=""询问师父"" c=""fffff2df""></T><T t=""观音娘娘"" c=""FF00FF00""  c=""FF00FF00""></T><T t=""如何获得装备"" c=""fffff2df""></T>","<T t=""在师父的教导下，你升级了技能，去向你的师父"" c=""ff8c5e2a""></T><T t=""观音娘娘"" c=""FF02972C""  c=""FF02972C""></T><T t=""如何获得装备。"" c=""ff8c5e2a""></T>",13103,1619,0,0,0,0,0,200000,2400,2400,1,1,50805,1,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,5,6,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""师父，我已经升级完技能了。装备该如何获得呢？"" c=""fffff2df""></T><E e=""155""></E>","<T t=""装备需要通过打造获得，并且需要的材料也不少。"" c=""fffff2df""></T>","<T t=""师父，何处可以打造装备呀？"" c=""fffff2df""></T>","<T t=""长安城"" c=""FFFFFF00"" f=""simhei-13""></T><T t=""的"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""便可以打造装备，这封信你去送给"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，让门派首席送你过去吧。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""多谢师父教导。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,1,13103,1,13103,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180708,0,,1,0,0,至尊西游•长安,10,,,,0,0,至尊西游•长安,,189908,0,"<T t=""技能已经提升了，去询问"" c=""ff8c5e2a""></T><T t=""牛魔王"" c=""FF02972C""  c=""FF02972C""></T>","<T t=""询问师父"" c=""fffff2df""></T><T t=""牛魔王"" c=""FF00FF00""  c=""FF00FF00""></T><T t=""如何获得装备"" c=""fffff2df""></T>","<T t=""在师父的教导下，你升级了技能，去向你的师父"" c=""ff8c5e2a""></T><T t=""牛魔王"" c=""FF02972C""  c=""FF02972C""></T><T t=""如何获得装备。"" c=""ff8c5e2a""></T>",13107,1625,0,0,0,0,0,200000,2400,2400,1,1,50805,1,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,1,2,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""师父，我已经升级完技能了。装备该如何获得呢？"" c=""fffff2df""></T><E e=""155""></E>","<T t=""装备需要通过打造获得，并且需要的材料也不少。"" c=""fffff2df""></T>","<T t=""师父，何处可以打造装备呀？"" c=""fffff2df""></T>","<T t=""长安城"" c=""FFFFFF00"" f=""simhei-13""></T><T t=""的"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""便可以打造装备，这封信你去送给"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，让门派首席送你过去吧。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""多谢师父教导。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,1,13107,1,13107,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
180808,0,,1,0,0,至尊西游•长安,10,,,,0,0,至尊西游•长安,,189909,0,"<T t=""技能已经提升了，去询问"" c=""ff8c5e2a""></T><T t=""月灵"" c=""FF02972C""  c=""FF02972C""></T>","<T t=""询问师父"" c=""fffff2df""></T><T t=""月灵"" c=""FF00FF00""  c=""FF00FF00""></T><T t=""如何获得装备"" c=""fffff2df""></T>","<T t=""在师父的教导下，你升级了技能，去向你的师父"" c=""ff8c5e2a""></T><T t=""月灵"" c=""FF02972C""  c=""FF02972C""></T><T t=""如何获得装备。"" c=""ff8c5e2a""></T>",13106,1623,0,0,0,0,0,200000,2400,2400,1,1,50805,1,1,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,,,,,0,,,0,,,,,3,4,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<T t=""师父，我已经升级完技能了。装备该如何获得呢？"" c=""fffff2df""></T><E e=""155""></E>","<T t=""装备需要通过打造获得，并且需要的材料也不少。"" c=""fffff2df""></T>","<T t=""师父，何处可以打造装备呀？"" c=""fffff2df""></T>","<T t=""长安城"" c=""FFFFFF00"" f=""simhei-13""></T><T t=""的"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""便可以打造装备，这封信你去送给"" c=""FFFFF2DF"" f=""simhei-13""></T><T t=""王铁匠"" c=""FF33FF00"" f=""simhei-13""></T><T t=""，让门派首席送你过去吧。"" c=""FFFFF2DF"" f=""simhei-13""></T>","<T t=""多谢师父教导。"" c=""FFFFF2DF"" f=""simhei-13""></T>",,,,,1,13106,1,13106,1,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
